x	y	tooltip	PANEL
0.221448243304454	9	bdepth fold=8norm.weight=0.221448243304454	1
0.218206858212741	9	bdepth fold=9norm.weight=0.218206858212741	1
0.21731989140782	9	bdepth fold=10norm.weight=0.21731989140782	1
0.224136873135482	10	bio8 fold=1norm.weight=0.224136873135482	1
0.221503980710177	10	bio8 fold=2norm.weight=0.221503980710177	1
0.228833829400945	10	bio8 fold=3norm.weight=0.228833829400945	1
0.23606467847989	10	bio8 fold=4norm.weight=0.23606467847989	1
0.227451562740781	10	bio8 fold=5norm.weight=0.227451562740781	1
0.241460818988684	10	bio8 fold=6norm.weight=0.241460818988684	1
0.22542042025657	10	bio8 fold=7norm.weight=0.22542042025657	1
0.229473451015004	10	bio8 fold=8norm.weight=0.229473451015004	1
0.236588890355469	10	bio8 fold=9norm.weight=0.236588890355468	1
0.2303471386798	10	bio8 fold=10norm.weight=0.2303471386798	1
-0.315139006775758	11	srad fold=1norm.weight=-0.315139006775758	1
-0.305004282863524	11	srad fold=2norm.weight=-0.305004282863524	1
-0.301008866516755	11	srad fold=3norm.weight=-0.301008866516755	1
-0.312530924395643	11	srad fold=4norm.weight=-0.312530924395643	1
-0.283345375749061	11	srad fold=5norm.weight=-0.283345375749061	1
-0.32319820652811	11	srad fold=6norm.weight=-0.32319820652811	1
-0.309887105452849	11	srad fold=7norm.weight=-0.309887105452849	1
-0.316746599946753	11	srad fold=8norm.weight=-0.316746599946753	1
-0.319935307446771	11	srad fold=9norm.weight=-0.319935307446771	1
-0.31849492068722	11	srad fold=10norm.weight=-0.31849492068722	1
0.376884435086478	12	bdens fold=1norm.weight=0.376884435086478	1
0.342734252995171	12	bdens fold=2norm.weight=0.342734252995171	1
0.366878041844699	12	bdens fold=3norm.weight=0.366878041844699	1
0.370319677731292	12	bdens fold=4norm.weight=0.370319677731292	1
0.362031209453678	12	bdens fold=5norm.weight=0.362031209453678	1
0.397615895653269	12	bdens fold=6norm.weight=0.397615895653269	1
0.367272216693651	12	bdens fold=7norm.weight=0.367272216693651	1
0.384931149864298	12	bdens fold=8norm.weight=0.384931149864298	1
0.372472119534118	12	bdens fold=9norm.weight=0.372472119534118	1
0.380517405165324	12	bdens fold=10norm.weight=0.380517405165324	1
0.406702430807928	13	awc150 fold=1norm.weight=0.406702430807929	1
0.376209671407054	13	awc150 fold=2norm.weight=0.376209671407054	1
0.394391050721566	13	awc150 fold=3norm.weight=0.394391050721566	1
0.391623646299928	13	awc150 fold=4norm.weight=0.391623646299928	1
0.399445725670844	13	awc150 fold=5norm.weight=0.399445725670844	1
0.412383999925182	13	awc150 fold=6norm.weight=0.412383999925182	1
0.387176170647706	13	awc150 fold=7norm.weight=0.387176170647706	1
0.411854225701774	13	awc150 fold=8norm.weight=0.411854225701773	1
0.39820940538732	13	awc150 fold=9norm.weight=0.39820940538732	1
0.404029772841543	13	awc150 fold=10norm.weight=0.404029772841543	1
-0.523439372901513	14	bio18 fold=1norm.weight=-0.523439372901513	1
-0.601190829895734	14	bio18 fold=2norm.weight=-0.601190829895734	1
-0.50050579724372	14	bio18 fold=3norm.weight=-0.50050579724372	1
-0.518995871547693	14	bio18 fold=4norm.weight=-0.518995871547693	1
-0.562611066778321	14	bio18 fold=5norm.weight=-0.562611066778321	1
-0.504798760268343	14	bio18 fold=6norm.weight=-0.504798760268343	1
-0.475154592867502	14	bio18 fold=7norm.weight=-0.475154592867502	1
-0.485588496625281	14	bio18 fold=8norm.weight=-0.485588496625281	1
-0.509356917377932	14	bio18 fold=9norm.weight=-0.509356917377932	1
-0.494459648594143	14	bio18 fold=10norm.weight=-0.494459648594143	1
0.549053220835728	15	bio19 fold=1norm.weight=0.549053220835727	1
0.30831362910759	15	bio19 fold=2norm.weight=0.30831362910759	1
0.615683801846932	15	bio19 fold=3norm.weight=0.615683801846932	1
0.615535978783677	15	bio19 fold=4norm.weight=0.615535978783677	1
0.483588910079042	15	bio19 fold=5norm.weight=0.483588910079042	1
0.71827074809381	15	bio19 fold=6norm.weight=0.71827074809381	1
0.647837855631405	15	bio19 fold=7norm.weight=0.647837855631405	1
0.640623615326153	15	bio19 fold=8norm.weight=0.640623615326153	1
0.556445775560004	15	bio19 fold=9norm.weight=0.556445775560004	1
0.606474360332571	15	bio19 fold=10norm.weight=0.606474360332571	1
0.873384196155299	16	bio13 fold=1norm.weight=0.873384196155299	1
0.80915786359936	16	bio13 fold=2norm.weight=0.80915786359936	1
0.922606211176089	16	bio13 fold=3norm.weight=0.922606211176089	1
0.876733410034716	16	bio13 fold=4norm.weight=0.876733410034716	1
0.817714062382994	16	bio13 fold=5norm.weight=0.817714062382994	1
0.906559379849137	16	bio13 fold=6norm.weight=0.906559379849137	1
0.888510593720751	16	bio13 fold=7norm.weight=0.88851059372075	1
0.896309787344157	16	bio13 fold=8norm.weight=0.896309787344157	1
0.930953312553176	16	bio13 fold=9norm.weight=0.930953312553176	1
0.90013269367988	16	bio13 fold=10norm.weight=0.90013269367988	1
-0.813696052958685	17	bio17 fold=1norm.weight=-0.813696052958685	1
-0.683142352977951	17	bio17 fold=2norm.weight=-0.683142352977951	1
-1.02558043864017	17	bio17 fold=3norm.weight=-1.02558043864017	1
-0.909349822729935	17	bio17 fold=4norm.weight=-0.909349822729935	1
-0.773560666324128	17	bio17 fold=5norm.weight=-0.773560666324128	1
-0.978179000889645	17	bio17 fold=6norm.weight=-0.978179000889645	1
-0.93969711461911	17	bio17 fold=7norm.weight=-0.93969711461911	1
-1.02272722308637	17	bio17 fold=8norm.weight=-1.02272722308637	1
-0.917898615971655	17	bio17 fold=9norm.weight=-0.917898615971656	1
-0.89756941521938	17	bio17 fold=10norm.weight=-0.89756941521938	1
-0.938689974386399	18	twi fold=1norm.weight=-0.938689974386399	1
-0.929148040678104	18	twi fold=2norm.weight=-0.929148040678105	1
-0.939416523588855	18	twi fold=3norm.weight=-0.939416523588855	1
-0.931483898588995	18	twi fold=4norm.weight=-0.931483898588995	1
-0.943594952413159	18	twi fold=5norm.weight=-0.943594952413159	1
-0.943335700646927	18	twi fold=6norm.weight=-0.943335700646927	1
-0.945827706704271	18	twi fold=7norm.weight=-0.945827706704271	1
-0.945335388092441	18	twi fold=8norm.weight=-0.945335388092441	1
-0.931347586721076	18	twi fold=9norm.weight=-0.931347586721076	1
-0.935984001052239	18	twi fold=10norm.weight=-0.935984001052239	1
-1.16016756361621	19	bio15 fold=1norm.weight=-1.16016756361621	1
-1.22562787417997	19	bio15 fold=2norm.weight=-1.22562787417997	1
-1.21795496866493	19	bio15 fold=3norm.weight=-1.21795496866493	1
-1.18264533845409	19	bio15 fold=4norm.weight=-1.18264533845409	1
-1.17191613975609	19	bio15 fold=5norm.weight=-1.17191613975609	1
-1.16148474511315	19	bio15 fold=6norm.weight=-1.16148474511315	1
-1.18530198715913	19	bio15 fold=7norm.weight=-1.18530198715913	1
-1.13214803101866	19	bio15 fold=8norm.weight=-1.13214803101866	1
-1.21013477153676	19	bio15 fold=9norm.weight=-1.21013477153676	1
-1.17676759079586	19	bio15 fold=10norm.weight=-1.17676759079586	1
-1.21500374843834	20	p_pe fold=1norm.weight=-1.21500374843834	1
-1.06691140033743	20	p_pe fold=2norm.weight=-1.06691140033743	1
-1.35401101465388	20	p_pe fold=3norm.weight=-1.35401101465388	1
-1.29414515641076	20	p_pe fold=4norm.weight=-1.29414515641076	1
-1.16945269840381	20	p_pe fold=5norm.weight=-1.16945269840381	1
-1.38711712802713	20	p_pe fold=6norm.weight=-1.38711712802713	1
-1.28571111660618	20	p_pe fold=7norm.weight=-1.28571111660618	1
-1.29267508370826	20	p_pe fold=8norm.weight=-1.29267508370826	1
-1.30759580423078	20	p_pe fold=9norm.weight=-1.30759580423078	1
-1.35268338432192	20	p_pe fold=10norm.weight=-1.35268338432192	1
1.62080593410926	21	bio12 fold=1norm.weight=1.62080593410926	1
1.46997936366745	21	bio12 fold=2norm.weight=1.46997936366745	1
1.89097868490981	21	bio12 fold=3norm.weight=1.89097868490981	1
1.72578666396696	21	bio12 fold=4norm.weight=1.72578666396696	1
1.53866274495092	21	bio12 fold=5norm.weight=1.53866274495092	1
1.88674686484936	21	bio12 fold=6norm.weight=1.88674686484936	1
1.71056148268312	21	bio12 fold=7norm.weight=1.71056148268312	1
1.83921555839167	21	bio12 fold=8norm.weight=1.83921555839167	1
1.75963426542797	21	bio12 fold=9norm.weight=1.75963426542797	1
1.83769241081828	21	bio12 fold=10norm.weight=1.83769241081828	1
2.1701361780198	22	bio2 fold=1norm.weight=2.1701361780198	1
1.32170045095141	22	bio2 fold=2norm.weight=1.32170045095141	1
2.32184979897716	22	bio2 fold=3norm.weight=2.32184979897716	1
2.26536151802397	22	bio2 fold=4norm.weight=2.26536151802397	1
1.87198514020323	22	bio2 fold=5norm.weight=1.87198514020323	1
2.73349109360134	22	bio2 fold=6norm.weight=2.73349109360134	1
2.29548724694088	22	bio2 fold=7norm.weight=2.29548724694088	1
2.49004635593112	22	bio2 fold=8norm.weight=2.49004635593112	1
2.20142832701545	22	bio2 fold=9norm.weight=2.20142832701545	1
2.39746231522345	22	bio2 fold=10norm.weight=2.39746231522345	1
-2.55775734911065	23	bio3 fold=1norm.weight=-2.55775734911064	1
-1.03199183322451	23	bio3 fold=2norm.weight=-1.03199183322451	1
-2.8113241740647	23	bio3 fold=3norm.weight=-2.8113241740647	1
-2.75323467038783	23	bio3 fold=4norm.weight=-2.75323467038783	1
-2.04394223340052	23	bio3 fold=5norm.weight=-2.04394223340052	1
-3.59612285770927	23	bio3 fold=6norm.weight=-3.59612285770927	1
-2.81631751220451	23	bio3 fold=7norm.weight=-2.81631751220451	1
-3.11224447182022	23	bio3 fold=8norm.weight=-3.11224447182022	1
-2.62265465937915	23	bio3 fold=9norm.weight=-2.62265465937915	1
-2.95409157630892	23	bio3 fold=10norm.weight=-2.95409157630892	1
-3.30694714860127	24	pe_ann fold=1norm.weight=-3.30694714860127	1
-3.04324425227103	24	pe_ann fold=2norm.weight=-3.04324425227103	1
-3.47819667610942	24	pe_ann fold=3norm.weight=-3.47819667610942	1
-3.38941328014836	24	pe_ann fold=4norm.weight=-3.38941328014836	1
-3.22708855051546	24	pe_ann fold=5norm.weight=-3.22708855051546	1
-3.6505579991735	24	pe_ann fold=6norm.weight=-3.6505579991735	1
-3.36945266582908	24	pe_ann fold=7norm.weight=-3.36945266582908	1
-3.39709834635983	24	pe_ann fold=8norm.weight=-3.39709834635983	1
-3.41630584458244	24	pe_ann fold=9norm.weight=-3.41630584458244	1
-3.45281173381977	24	pe_ann fold=10norm.weight=-3.45281173381977	1
5.17820728289115	25	bio4 fold=1norm.weight=5.17820728289115	1
4.93367284006201	25	bio4 fold=2norm.weight=4.93367284006201	1
5.32887135867956	25	bio4 fold=3norm.weight=5.32887135867956	1
5.19727905376606	25	bio4 fold=4norm.weight=5.19727905376605	1
5.02001806219654	25	bio4 fold=5norm.weight=5.02001806219654	1
5.33890180396463	25	bio4 fold=6norm.weight=5.33890180396463	1
5.24453347240723	25	bio4 fold=7norm.weight=5.24453347240723	1
5.36442334956872	25	bio4 fold=8norm.weight=5.36442334956872	1
5.18362176455591	25	bio4 fold=9norm.weight=5.18362176455591	1
5.3277932157917	25	bio4 fold=10norm.weight=5.3277932157917	1
-5.59291770797573	26	bio7 fold=1norm.weight=-5.59291770797573	1
-4.37701555351577	26	bio7 fold=2norm.weight=-4.37701555351577	1
-5.85889222146249	26	bio7 fold=3norm.weight=-5.85889222146249	1
-5.70259862507019	26	bio7 fold=4norm.weight=-5.70259862507019	1
-5.13329711731334	26	bio7 fold=5norm.weight=-5.13329711731334	1
-6.32403755378554	26	bio7 fold=6norm.weight=-6.32403755378554	1
-5.76642887859637	26	bio7 fold=7norm.weight=-5.76642887859637	1
-6.09210297611011	26	bio7 fold=8norm.weight=-6.09210297611011	1
-5.6164617148387	26	bio7 fold=9norm.weight=-5.6164617148387	1
-5.94773083040885	26	bio7 fold=10norm.weight=-5.94773083040885	1
0	1	bio5 fold=1norm.weight=0	2
0	1	bio5 fold=2norm.weight=0	2
0	1	bio5 fold=3norm.weight=0	2
0	1	bio5 fold=4norm.weight=0	2
0	1	bio5 fold=5norm.weight=0	2
-0.0323589747641265	1	bio5 fold=6norm.weight=-0.0323589747641264	2
0	1	bio5 fold=7norm.weight=0	2
0	1	bio5 fold=8norm.weight=0	2
0	1	bio5 fold=9norm.weight=0	2
0	1	bio5 fold=10norm.weight=0	2
0	2	bio1 fold=1norm.weight=0	2
0	2	bio1 fold=2norm.weight=0	2
0	2	bio1 fold=3norm.weight=0	2
0	2	bio1 fold=4norm.weight=0	2
0	2	bio1 fold=5norm.weight=0	2
0.188497765252292	2	bio1 fold=6norm.weight=0.188497765252292	2
0	2	bio1 fold=7norm.weight=0	2
0	2	bio1 fold=8norm.weight=0	2
0	2	bio1 fold=9norm.weight=0	2
0	2	bio1 fold=10norm.weight=0	2
0	1	bio6 fold=1norm.weight=0	3
0	1	bio6 fold=2norm.weight=0	3
0	1	bio6 fold=3norm.weight=0	3
0	1	bio6 fold=4norm.weight=0	3
0	1	bio6 fold=5norm.weight=0	3
0	1	bio6 fold=6norm.weight=0	3
0	1	bio6 fold=7norm.weight=0	3
0	1	bio6 fold=8norm.weight=0	3
0	1	bio6 fold=9norm.weight=0	3
0	1	bio6 fold=10norm.weight=0	3
0	2	bio10 fold=1norm.weight=0	3
0	2	bio10 fold=2norm.weight=0	3
0	2	bio10 fold=3norm.weight=0	3
0	2	bio10 fold=4norm.weight=0	3
0	2	bio10 fold=5norm.weight=0	3
0	2	bio10 fold=6norm.weight=0	3
0	2	bio10 fold=7norm.weight=0	3
0	2	bio10 fold=8norm.weight=0	3
0	2	bio10 fold=9norm.weight=0	3
0	2	bio10 fold=10norm.weight=0	3
0	3	bio11 fold=1norm.weight=0	3
0	3	bio11 fold=2norm.weight=0	3
0	3	bio11 fold=3norm.weight=0	3
0	3	bio11 fold=4norm.weight=0	3
0	3	bio11 fold=5norm.weight=0	3
0	3	bio11 fold=6norm.weight=0	3
0	3	bio11 fold=7norm.weight=0	3
0	3	bio11 fold=8norm.weight=0	3
0	3	bio11 fold=9norm.weight=0	3
0	3	bio11 fold=10norm.weight=0	3
